open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
1691665200000,29552.86000000,29557.31000000,29486.00000000,29504.01000000,882.37101000,1691668799999,26053987.99466570,18118,383.04667000,11310082.73917010,0
1691668800000,29504.01000000,29635.29000000,29489.00000000,29560.97000000,2546.21904000,1691672399999,75255874.66545920,49536,1215.83805000,35936998.33385310,0
1691672400000,29560.97000000,29692.85000000,29523.87000000,29680.11000000,1482.48254000,1691675999999,43906260.74415860,37772,799.29076000,23672224.01287720,0
1691676000000,29680.10000000,29738.00000000,29400.00000000,29495.76000000,2863.79655000,1691679599999,84668864.34830160,61427,1323.61176000,39139995.45356810,0
1691679600000,29495.76000000,29531.25000000,29435.75000000,29466.00000000,1209.79208000,1691683199999,35668969.68561980,27965,476.32922000,14043476.26647510,0
1691683200000,29465.99000000,29478.07000000,29385.00000000,29431.15000000,1193.71579000,1691686799999,35138928.42600990,28937,548.82438000,16155244.59994460,0
1691686800000,29431.16000000,29462.00000000,29320.20000000,29412.75000000,1235.05754000,1691690399999,36319983.72467430,30853,539.55798000,15868382.04944900,0
1691690400000,29412.74000000,29475.24000000,29396.76000000,29436.00000000,751.09899000,1691693999999,22107382.18443300,18806,364.56880000,10730836.52465020,0
1691694000000,29436.00000000,29449.99000000,29384.89000000,29444.52000000,497.55592000,1691697599999,14639030.00562150,16411,212.46488000,6250741.05156930,0
1691697600000,29444.52000000,29488.29000000,29422.71000000,29453.45000000,603.64432000,1691701199999,17784335.10970460,16294,284.20868000,8373107.66572660,0
1691701200000,29453.44000000,29471.30000000,29449.47000000,29466.07000000,329.84603000,1691704799999,9716863.70525700,11701,164.79743000,4854722.91117050,0
1691704800000,29466.06000000,29481.89000000,29446.72000000,29465.01000000,416.18390000,1691708399999,12262209.82714210,11446,186.30018000,5489183.81419610,0
1691708400000,29465.01000000,29469.00000000,29450.00000000,29455.75000000,258.69322000,1691711999999,7620496.68829520,8563,98.21262000,2893026.39860150,0
1691712000000,29455.76000000,29498.17000000,29450.00000000,29481.66000000,416.67054000,1691715599999,12282854.33089970,12198,164.83759000,4858511.40243160,0
1691715600000,29481.65000000,29491.28000000,29440.11000000,29450.01000000,666.63376000,1691719199999,19638055.38926640,12397,250.87440000,7390758.03483750,0
1691719200000,29450.00000000,29450.01000000,29352.47000000,29373.02000000,785.01044000,1691722799999,23084318.19154260,16544,332.14899000,9766449.57449020,0
1691722800000,29373.01000000,29433.00000000,29355.23000000,29412.00000000,1030.90003000,1691726399999,30311965.54202880,14872,503.06738000,14791353.88940790,0
1691726400000,29412.00000000,29432.00000000,29407.23000000,29416.82000000,602.53796000,1691729999999,17724764.65232440,11451,268.12033000,7886998.85192450,0
1691730000000,29416.81000000,29461.58000000,29380.04000000,29461.57000000,685.15810000,1691733599999,20156539.31706000,12933,427.98477000,12592044.20889800,0
1691733600000,29461.57000000,29473.73000000,29430.00000000,29462.01000000,1012.18731000,1691737199999,29805683.11758280,15491,513.99718000,15134726.34223750,0
1691737200000,29462.00000000,29490.00000000,29417.27000000,29417.28000000,1051.78085000,1691740799999,30972041.34411100,16359,459.60415000,13535403.23607760,0
1691740800000,29417.28000000,29452.33000000,29406.91000000,29413.22000000,1153.94144000,1691744399999,33960902.13238680,16690,521.35661000,15343802.28328660,0
1691744400000,29413.22000000,29415.59000000,29382.00000000,29386.42000000,868.29092000,1691747999999,25528481.76925040,16371,301.20885000,8855701.22526240,0
1691748000000,29386.42000000,29427.47000000,29350.00000000,29393.28000000,1059.15350000,1691751599999,31135225.88438360,17927,483.19416000,14203956.09000310,0
1691751600000,29393.27000000,29447.14000000,29393.27000000,29445.96000000,728.29190000,1691755199999,21422031.34120470,15289,397.42499000,11690186.86962950,0
1691755200000,29445.96000000,29460.00000000,29397.50000000,29425.99000000,1240.79314000,1691758799999,36526719.11201170,22482,585.93169000,17248762.74466470,0
1691758800000,29425.99000000,29472.84000000,29419.64000000,29470.71000000,728.61204000,1691762399999,21456572.97198700,20913,367.46432000,10821030.72995670,0
1691762400000,29470.71000000,29564.52000000,29464.78000000,29495.44000000,2151.71559000,1691765999999,63509420.18639990,42047,1153.36998000,34040304.68286370,0
1691766000000,29495.44000000,29524.89000000,29354.00000000,29395.89000000,1742.12203000,1691769599999,51226894.84823370,39846,802.14739000,23584438.35763140,0
1691769600000,29395.90000000,29431.03000000,29252.45000000,29361.77000000,1938.53751000,1691773199999,56888999.30921250,38138,976.06873000,28644276.05629730,0
1691773200000,29361.77000000,29397.36000000,29323.00000000,29340.40000000,621.02805000,1691776799999,18229058.95342190,19518,289.98391000,8511943.83880500,0
1691776800000,29340.39000000,29377.60000000,29330.83000000,29376.19000000,417.16632000,1691780399999,12247973.73444560,14916,174.67700000,5128236.68786860,0
1691780400000,29376.20000000,29416.65000000,29350.67000000,29396.76000000,538.62086000,1691783999999,15826115.40954450,16325,263.72188000,7749220.32950170,0
1691784000000,29396.76000000,29429.00000000,29396.76000000,29420.22000000,320.47106000,1691787599999,9424810.85897550,11491,161.18882000,4740398.18983650,0
1691787600000,29420.22000000,29444.73000000,29405.19000000,29410.05000000,351.52081000,1691791199999,10342908.59365430,12277,149.97013000,4412648.33591800,0
1691791200000,29410.04000000,29439.69000000,29404.39000000,29434.56000000,284.76462000,1691794799999,8378733.81494200,11746,138.10203000,4063592.83853740,0
1691794800000,29434.57000000,29440.00000000,29405.99000000,29426.03000000,241.13552000,1691798399999,7094980.49666690,9607,117.49476000,3456967.29984110,0
1691798400000,29426.02000000,29454.75000000,29406.26000000,29454.73000000,323.32863000,1691801999999,9515312.37043960,12295,169.02666000,4974783.20210260,0
1691802000000,29454.72000000,29460.73000000,29400.64000000,29405.25000000,449.44760000,1691805599999,13225780.71247610,12656,160.54389000,4723912.77040910,0
1691805600000,29405.24000000,29414.67000000,29391.45000000,29391.46000000,337.96411000,1691809199999,9938903.48052540,10866,139.35636000,4098266.55174330,0
1691809200000,29391.46000000,29405.00000000,29381.56000000,29402.07000000,470.55386000,1691812799999,13830008.59899420,12083,210.33539000,6182077.99705670,0
1691812800000,29402.06000000,29425.96000000,29402.06000000,29418.23000000,387.27548000,1691816399999,11392314.36443710,11876,211.62208000,6224958.32185600,0
1691816400000,29418.22000000,29419.10000000,29405.34000000,29405.34000000,316.42799000,1691819999999,9307435.41561390,9208,120.49445000,3544206.33856220,0
1691820000000,29405.34000000,29416.87000000,29384.82000000,29416.86000000,523.93067000,1691823599999,15399926.07428330,12753,216.28397000,6357488.42662450,0
1691823600000,29416.86000000,29426.68000000,29401.46000000,29421.49000000,483.88187000,1691827199999,14233886.15230560,13336,245.91302000,7233692.61856770,0
1691827200000,29421.48000000,29426.54000000,29390.57000000,29392.99000000,727.65813000,1691830799999,21399941.61101060,15589,334.52976000,9838596.18790900,0
1691830800000,29392.99000000,29419.61000000,29392.98000000,29417.61000000,524.58179000,1691834399999,15428201.35039820,16713,275.10665000,8090811.72383830,0
1691834400000,29417.60000000,29434.35000000,29417.59000000,29434.35000000,609.05488000,1691837999999,17921995.04651530,17334,356.12027000,10479017.61231810,0
1691838000000,29434.35000000,29434.35000000,29415.60000000,29429.85000000,328.51094000,1691841599999,9666129.37820360,15409,145.58977000,4283847.03430340,0
1691841600000,29429.85000000,29429.85000000,29415.55000000,29428.80000000,265.56397000,1691845199999,7813951.61898720,13715,100.95940000,2970460.93157240,0
1691845200000,29428.80000000,29428.80000000,29408.28000000,29408.80000000,389.43480000,1691848799999,11457420.99429140,12469,159.21270000,4684064.05745820,0
1691848800000,29408.81000000,29450.00000000,29408.80000000,29449.98000000,406.48731000,1691852399999,11963729.67379010,14963,230.78529000,6792355.07028440,0
1691852400000,29449.99000000,29458.10000000,29438.81000000,29438.81000000,328.85686000,1691855999999,9684487.35256000,14735,156.43495000,4606839.78973330,0
1691856000000,29438.81000000,29481.35000000,29438.81000000,29456.74000000,443.62077000,1691859599999,13071156.52901450,16126,223.46691000,6584086.85936440,0
1691859600000,29456.75000000,29457.56000000,29430.11000000,29430.11000000,289.40083000,1691863199999,8522693.48365540,12487,114.32951000,3367095.02005420,0
1691863200000,29430.11000000,29436.25000000,29418.54000000,29429.11000000,278.44075000,1691866799999,8193668.52832390,13211,138.27337000,4068928.83532320,0
1691866800000,29429.12000000,29429.12000000,29411.58000000,29416.16000000,251.98702000,1691870399999,7412692.30336600,11576,108.06068000,3178691.72179640,0
1691870400000,29416.17000000,29426.87000000,29416.16000000,29420.38000000,201.17155000,1691873999999,5919214.46026000,9975,63.25112000,1860998.49923930,0
1691874000000,29420.38000000,29420.39000000,29400.00000000,29417.38000000,258.03485000,1691877599999,7589564.64390470,12063,115.24482000,3389617.66938900,0
1691877600000,29417.38000000,29431.08000000,29417.38000000,29426.50000000,195.65220000,1691881199999,5757193.37977450,10445,112.04260000,3296878.78385860,0
1691881200000,29426.50000000,29433.16000000,29426.49000000,29430.17000000,180.21382000,1691884799999,5303798.02027230,8969,75.00765000,2207506.13542560,0
1691884800000,29430.18000000,29450.00000000,29425.06000000,29449.99000000,174.63804000,1691888399999,5140312.59076530,10176,92.31659000,2717380.03347380,0
1691888400000,29450.00000000,29452.75000000,29442.39000000,29452.75000000,248.58278000,1691891999999,7320361.44829900,9537,117.31814000,3454711.92488780,0
1691892000000,29452.75000000,29455.21000000,29446.31000000,29446.31000000,166.85566000,1691895599999,4914544.94808860,8616,53.28815000,1569541.59562880,0
1691895600000,29446.32000000,29446.32000000,29400.00000000,29418.56000000,578.61403000,1691899199999,17023172.31804780,11758,272.86517000,8027476.49931990,0
1691899200000,29418.56000000,29418.57000000,29384.10000000,29394.68000000,493.54180000,1691902799999,14509774.84920580,11746,238.92093000,7023825.44968470,0
1691902800000,29394.69000000,29394.69000000,29363.00000000,29385.00000000,447.40776000,1691906399999,13145937.46787070,12602,168.00689000,4936208.78408920,0
1691906400000,29384.99000000,29401.56000000,29381.56000000,29401.56000000,431.35645000,1691909999999,12678668.57728850,12558,226.55509000,6658920.81007610,0
1691910000000,29401.55000000,29407.50000000,29395.90000000,29396.36000000,463.80513000,1691913599999,13636721.77204410,12416,203.03076000,5969498.05787930,0
1691913600000,29396.37000000,29414.53000000,29391.85000000,29414.53000000,603.04251000,1691917199999,17729291.75215090,12991,331.72870000,9752903.98579970,0
1691917200000,29414.53000000,29414.53000000,29408.00000000,29413.70000000,530.61609000,1691920799999,15606052.61433570,13402,293.58608000,8634620.82484950,0
1691920800000,29413.70000000,29416.53000000,29403.86000000,29403.86000000,476.47436000,1691924399999,14013641.36569080,12999,233.90272000,6879252.93385290,0
1691924400000,29403.86000000,29403.87000000,29375.49000000,29383.38000000,244.98533000,1691927999999,7200012.69187430,12308,103.21080000,3032966.16386150,0
1691928000000,29383.39000000,29393.76000000,29367.89000000,29389.99000000,403.62845000,1691931599999,11860154.42502980,15132,185.67263000,5455868.37210500,0
1691931600000,29390.00000000,29390.01000000,29373.39000000,29375.99000000,398.87396000,1691935199999,11719381.73272260,16172,172.36332000,5064282.87497550,0
1691935200000,29376.00000000,29386.30000000,29371.64000000,29371.64000000,297.80113000,1691938799999,8749053.72361410,13576,112.57223000,3307348.21097530,0
1691938800000,29371.65000000,29380.26000000,29362.00000000,29374.20000000,407.67124000,1691942399999,11974089.16095670,14767,202.20078000,5938891.36129980,0
1691942400000,29374.19000000,29374.20000000,29328.21000000,29353.59000000,787.54732000,1691945999999,23111890.68108230,19400,353.52598000,10373914.49418040,0
1691946000000,29353.59000000,29420.00000000,29353.58000000,29400.02000000,558.33875000,1691949599999,16409094.38813320,17006,334.83920000,9839135.20924310,0
1691949600000,29400.02000000,29428.67000000,29396.79000000,29422.12000000,394.23418000,1691953199999,11595222.21273440,13783,227.42103000,6688749.58548240,0
1691953200000,29422.13000000,29474.65000000,29422.12000000,29442.91000000,661.52565000,1691956799999,19479321.73646470,18933,383.58072000,11294488.79733180,0
1691956800000,29442.91000000,29446.00000000,29420.00000000,29420.01000000,279.07647000,1691960399999,8212521.83176210,13618,103.39820000,3042744.94039680,0
1691960400000,29420.01000000,29427.03000000,29367.20000000,29367.20000000,443.37192000,1691963999999,13031855.11283300,14743,135.76246000,3990729.30969390,0
1691964000000,29367.20000000,29376.71000000,29272.32000000,29319.41000000,1157.16474000,1691967599999,33935860.20992120,29341,513.93251000,15070824.53005920,0
1691967600000,29319.42000000,29334.77000000,29298.00000000,29303.84000000,452.55572000,1691971199999,13267687.61876680,14146,197.07100000,5777444.49820270,0
1691971200000,29303.85000000,29325.29000000,29250.00000000,29266.00000000,1186.71847000,1691974799999,34755703.53428890,26301,454.45177000,13310373.74070950,0
1691974800000,29266.00000000,29298.52000000,29205.15000000,29268.00000000,1436.19039000,1691978399999,42020047.29061090,29414,669.56978000,19589679.87668240,0
1691978400000,29268.00000000,29361.99000000,29102.45000000,29319.99000000,5252.50224000,1691981999999,153545970.46745130,66522,2210.25443000,64599931.92642510,0
1691982000000,29320.00000000,29429.95000000,29319.99000000,29399.91000000,1484.39708000,1691985599999,43619973.07247330,30348,865.17864000,25424404.45082860,0
1691985600000,29399.91000000,29450.00000000,29395.24000000,29413.99000000,935.70968000,1691989199999,27532021.01264170,22237,470.32325000,13837931.01381280,0
1691989200000,29413.99000000,29453.47000000,29413.99000000,29447.60000000,752.58145000,1691992799999,22155267.54084960,16343,398.04934000,11718263.03666570,0
1691992800000,29447.60000000,29469.63000000,29411.00000000,29419.84000000,513.95842000,1691996399999,15126440.30182840,17842,212.64981000,6258813.05522470,0
1691996400000,29419.84000000,29434.85000000,29392.60000000,29422.01000000,784.35608000,1691999999999,23069853.36876130,18834,380.00595000,11176870.90778740,0
1692000000000,29422.01000000,29495.76000000,29422.00000000,29426.50000000,1074.65890000,1692003599999,31652995.34519520,26173,566.09937000,16672992.53420620,0
1692003600000,29426.49000000,29434.00000000,29386.35000000,29413.99000000,868.85480000,1692007199999,25553675.80708170,21127,474.08795000,13942948.93424950,0
1692007200000,29414.00000000,29450.06000000,29404.15000000,29433.58000000,664.54271000,1692010799999,19553109.85881060,18426,409.39393000,12045865.13101700,0
1692010800000,29433.57000000,29433.58000000,29383.63000000,29409.99000000,559.49016000,1692014399999,16451396.03995750,18549,247.79003000,7286356.47373330,0
1692014400000,29410.00000000,29410.00000000,29348.01000000,29384.01000000,800.44143000,1692017999999,23515372.96361710,23244,350.53048000,10297847.03901270,0
1692018000000,29384.00000000,29400.00000000,29332.61000000,29384.92000000,860.48613000,1692021599999,25266149.43877770,27277,410.51734000,12054057.09627900,0
1692021600000,29384.91000000,29593.00000000,29384.91000000,29534.00000000,2836.64583000,1692025199999,83695005.39571160,52768,1666.59216000,49164388.20807160,0
1692025200000,29533.99000000,29672.00000000,29475.67000000,29599.99000000,2639.23932000,1692028799999,78109118.51689900,52853,1335.25081000,39514325.85049490,0
1692028800000,29600.00000000,29695.32000000,29599.99000000,29653.99000000,1535.29311000,1692032399999,45522830.01876590,33600,784.21817000,23251836.71233050,0
1692032400000,29653.99000000,29671.96000000,29480.10000000,29487.28000000,1595.00355000,1692035999999,47163828.26915400,35243,672.69732000,19891293.74122670,0
1692036000000,29487.29000000,29490.00000000,29257.00000000,29330.01000000,3074.89271000,1692039599999,90249775.30500800,55308,1304.27361000,38283000.21099880,0
1692039600000,29330.01000000,29392.42000000,29322.00000000,29360.54000000,655.09177000,1692043199999,19232336.31213870,20306,334.45013000,9818093.51584740,0
1692043200000,29360.54000000,29400.83000000,29338.12000000,29400.83000000,572.37420000,1692046799999,16812499.81965090,16776,271.91889000,7987288.55587030,0
1692046800000,29400.82000000,29408.76000000,29383.00000000,29405.13000000,335.28568000,1692050399999,9854875.07154140,12549,108.53302000,3190116.35787580,0
1692050400000,29405.13000000,29471.31000000,29398.00000000,29438.00000000,628.12062000,1692053999999,18492722.02843870,17728,301.97215000,8890143.45306870,0
1692054000000,29437.99000000,29441.93000000,29423.01000000,29430.93000000,396.28059000,1692057599999,11662509.90214560,11824,137.30215000,4040684.34496580,0
1692057600000,29430.92000000,29454.23000000,29404.71000000,29433.88000000,431.56592000,1692061199999,12700338.71675930,15908,216.25960000,6364321.43416620,0
1692061200000,29433.89000000,29450.10000000,29380.00000000,29411.07000000,697.22646000,1692064799999,20508756.28869550,15653,320.74607000,9435379.73418450,0
1692064800000,29411.08000000,29422.43000000,29374.38000000,29383.98000000,1040.76194000,1692068399999,30597818.79906740,14563,488.55559000,14362658.82085640,0
1692068400000,29383.98000000,29410.00000000,29371.99000000,29402.01000000,819.08372000,1692071999999,24071406.86021890,14238,476.51617000,14004191.63434030,0
1692072000000,29402.00000000,29406.01000000,29375.40000000,29378.01000000,883.04985000,1692075599999,25952706.68228060,16686,383.16416000,11260371.26237870,0
1692075600000,29378.01000000,29393.19000000,29359.67000000,29369.73000000,621.79162000,1692079199999,18266596.15119890,15515,311.60059000,9154176.12746770,0
1692079200000,29369.72000000,29385.95000000,29358.49000000,29374.10000000,974.02456000,1692082799999,28606240.90567440,16458,444.91973000,13066695.53371810,0
1692082800000,29374.11000000,29435.02000000,29351.33000000,29408.84000000,1280.44535000,1692086399999,37634909.49953260,23324,738.49051000,21707278.63610370,0
1692086400000,29408.83000000,29457.44000000,29401.34000000,29426.15000000,1214.13369000,1692089999999,35728467.82062980,21335,604.54707000,17789426.23462790,0
1692090000000,29426.15000000,29450.12000000,29406.70000000,29422.80000000,1118.65487000,1692093599999,32917531.47617420,20809,473.43140000,13931792.43677100,0
1692093600000,29422.79000000,29422.96000000,29398.00000000,29403.74000000,1030.12598000,1692097199999,30297189.31511980,18135,486.16272000,14298532.60616460,0
1692097200000,29403.74000000,29404.92000000,29358.00000000,29366.00000000,1227.83495000,1692100799999,36084000.47874980,22874,576.98817000,16956648.08634700,0
1692100800000,29365.99000000,29403.25000000,29362.97000000,29368.72000000,1043.20790000,1692104399999,30647493.49042250,28262,435.79511000,12802734.94798430,0
1692104400000,29368.71000000,29416.00000000,29366.60000000,29375.44000000,766.59335000,1692107999999,22534018.30615230,22797,386.07805000,11348589.79552020,0
1692108000000,29375.44000000,29468.75000000,29337.75000000,29455.76000000,1754.09258000,1692111599999,51584486.28672880,32547,803.32788000,23631902.50701340,0
1692111600000,29455.76000000,29499.26000000,29315.00000000,29332.66000000,1953.88178000,1692115199999,57409060.25457740,37653,898.35894000,26396163.93722990,0
1692115200000,29332.67000000,29369.23000000,29260.00000000,29282.82000000,1810.43176000,1692118799999,53065524.95168920,32252,738.78320000,21658057.93139440,0
1692118800000,29282.82000000,29335.84000000,29278.01000000,29335.83000000,629.41216000,1692122399999,18447060.51945580,18580,314.98019000,9230922.73118290,0
1692122400000,29335.83000000,29348.11000000,29302.66000000,29323.00000000,888.53287000,1692125999999,26058601.67730290,20617,392.90439000,11522692.88611700,0
1692126000000,29323.01000000,29323.01000000,29059.60000000,29181.73000000,4447.56122000,1692129599999,129708002.81185050,97603,1907.49051000,55623588.85057900,0
1692129600000,29181.73000000,29234.51000000,29135.81000000,29199.00000000,1298.33659000,1692133199999,37913039.68850100,32989,657.57564000,19201635.96479680,0
1692133200000,29198.99000000,29243.08000000,29178.62000000,29229.94000000,589.20548000,1692136799999,17214046.93212590,19926,274.91982000,8031174.22693270,0
1692136800000,29229.93000000,29239.79000000,29182.10000000,29183.62000000,507.54341000,1692140399999,14827583.67308180,16451,181.23191000,5294870.64770480,0
1692140400000,29183.61000000,29217.94000000,29176.00000000,29200.00000000,476.37890000,1692143999999,13909075.72402630,15987,238.81209000,6972398.28547210,0
1692144000000,29200.01000000,29259.85000000,29196.21000000,29224.37000000,638.93134000,1692147599999,18670086.81220390,19814,310.42592000,9071799.51996650,0
1692147600000,29224.37000000,29249.02000000,29184.96000000,29245.47000000,955.88997000,1692151199999,27930383.92642380,20659,415.09007000,12128436.53607660,0
1692151200000,29245.46000000,29257.46000000,29223.39000000,29255.14000000,1199.36652000,1692154799999,35071853.53771260,20460,638.88759000,18681411.46756330,0
1692154800000,29255.14000000,29255.14000000,29223.16000000,29228.51000000,794.90806000,1692158399999,23240329.80649210,15307,347.89101000,10170608.57564930,0
1692158400000,29228.51000000,29235.54000000,29204.67000000,29208.37000000,1056.58733000,1692161999999,30874415.29698460,16984,502.07662000,14670398.50160060,0
1692162000000,29208.36000000,29209.24000000,29138.16000000,29142.23000000,999.30146000,1692165599999,29153813.59961460,23487,404.57282000,11802508.55785980,0
1692165600000,29142.24000000,29195.87000000,29111.00000000,29193.23000000,1247.19756000,1692169199999,36375180.51586420,25527,612.17017000,17853871.18762260,0
1692169200000,29193.22000000,29213.12000000,29177.18000000,29197.67000000,988.98090000,1692172799999,28877296.81335940,19237,475.82838000,13893921.55755520,0
1692172800000,29197.67000000,29216.46000000,29161.69000000,29179.96000000,1203.33977000,1692176399999,35118960.11348680,21616,524.07642000,15295153.63616910,0
1692176400000,29179.95000000,29179.96000000,29100.00000000,29167.59000000,1583.01933000,1692179999999,46149111.14110520,29814,571.68192000,16665383.59102600,0
1692180000000,29167.60000000,29206.61000000,29164.65000000,29197.33000000,603.02983000,1692183599999,17603066.73574890,18392,303.11584000,8848077.41962680,0
1692183600000,29197.34000000,29198.00000000,29147.94000000,29164.67000000,867.58935000,1692187199999,25309969.90985580,20402,373.32691000,10890727.89934440,0
1692187200000,29164.67000000,29211.34000000,29047.09000000,29160.00000000,2143.21439000,1692190799999,62442542.06078580,49960,1004.08503000,29253382.98977950,0
1692190800000,29159.99000000,29177.69000000,29073.60000000,29088.62000000,1477.44199000,1692194399999,43026290.37446900,40784,667.94953000,19451125.10362520,0
1692194400000,29088.62000000,29165.00000000,29050.47000000,29159.91000000,1042.06759000,1692197999999,30345444.75582950,32050,519.19546000,15119775.28264900,0
1692198000000,29159.92000000,29184.31000000,29100.39000000,29106.55000000,969.73438000,1692201599999,28270685.28701360,28850,429.34825000,12517347.46808390,0
1692201600000,29106.55000000,29107.75000000,28956.00000000,29086.52000000,3244.53118000,1692205199999,94147976.08624060,65312,1335.54478000,38757157.21137860,0
1692205200000,29086.53000000,29169.35000000,29051.09000000,29168.00000000,1367.00960000,1692208799999,39798896.90917740,36014,703.73482000,20488959.61654760,0
1692208800000,29168.00000000,29235.00000000,29108.74000000,29172.00000000,1294.09391000,1692212399999,37767365.61589030,36734,659.68787000,19252383.10615210,0
1692212400000,29171.99000000,29172.00000000,29106.01000000,29111.70000000,874.24583000,1692215999999,25475467.08202080,23931,434.61170000,12664856.04704810,0
1692216000000,29111.69000000,29139.99000000,28840.90000000,28974.01000000,3851.94594000,1692219599999,111594875.35550990,79106,1597.70469000,46281909.35402570,0
1692219600000,28974.01000000,28974.01000000,28866.76000000,28929.63000000,1523.77761000,1692223199999,44062237.84967180,46483,715.63085000,20692378.05660320,0
1692223200000,28929.63000000,28977.77000000,28908.00000000,28910.00000000,813.14184000,1692226799999,23532727.73619150,24542,365.98925000,10592141.22647290,0
1692226800000,28910.01000000,28910.01000000,28723.08000000,28730.51000000,2257.35286000,1692230399999,65031769.68466210,52563,849.23463000,24466682.51739770,0
1692230400000,28730.51000000,28783.48000000,28342.00000000,28580.85000000,6059.07540000,1692233999999,173051016.35800180,116583,2546.31817000,72742388.51773490,0
1692234000000,28580.84000000,28635.93000000,28540.00000000,28632.69000000,1866.66188000,1692237599999,53369871.95288150,42718,892.46462000,25516817.14634540,0
1692237600000,28632.70000000,28647.70000000,28570.92000000,28584.35000000,1104.60966000,1692241199999,31591996.10895210,26024,510.98615000,14615372.67646750,0
1692241200000,28584.35000000,28698.01000000,28578.01000000,28657.31000000,1108.79301000,1692244799999,31758024.85670190,26909,649.66637000,18605526.66474250,0
1692244800000,28657.30000000,28706.31000000,28612.54000000,28649.99000000,987.47762000,1692248399999,28293539.36666900,23839,493.20461000,14133425.86436500,0
1692248400000,28649.99000000,28679.65000000,28633.77000000,28679.64000000,569.11100000,1692251999999,16306407.51548300,19802,291.82251000,8361301.68904800,0
1692252000000,28679.65000000,28697.60000000,28655.92000000,28690.22000000,825.95821000,1692255599999,23687493.19302810,23068,428.54695000,12290474.42559560,0
1692255600000,28690.21000000,28690.22000000,28601.87000000,28621.99000000,1447.22509000,1692259199999,41433621.01083090,26820,534.23478000,15292573.66289360,0
1692259200000,28622.00000000,28635.30000000,28546.89000000,28554.01000000,1544.71009000,1692262799999,44160226.19338490,29782,560.28127000,16018473.88518580,0
1692262800000,28554.01000000,28620.00000000,28517.45000000,28593.12000000,1400.04730000,1692266399999,40009937.44157800,30979,742.82341000,21228436.84939230,0
1692266400000,28593.12000000,28610.07000000,28496.47000000,28540.00000000,1471.68509000,1692269999999,42032589.77124180,32756,578.81125000,16533929.72367800,0
1692270000000,28540.00000000,28567.08000000,28483.89000000,28545.11000000,1345.70607000,1692273599999,38388823.41631240,32039,566.58033000,16162368.37905390,0
1692273600000,28545.10000000,28573.55000000,28435.26000000,28496.41000000,2261.61697000,1692277199999,64482176.59172920,49149,906.81442000,25855176.93763760,0
1692277200000,28496.40000000,28545.00000000,28381.00000000,28400.00000000,2418.99821000,1692280799999,68832769.82419600,56808,1041.45542000,29635826.80190810,0
1692280800000,28400.00000000,28460.01000000,28320.11000000,28394.34000000,3073.27676000,1692284399999,87228759.81403840,72789,1598.38902000,45368666.58429290,0
1692284400000,28394.34000000,28500.60000000,27888.00000000,27934.02000000,11366.09551000,1692287999999,320039319.71147290,179711,5017.11992000,141295820.33506980,0
1692288000000,27934.02000000,28089.78000000,27700.00000000,27937.35000000,8996.81629000,1692291599999,250828321.70237190,140812,4157.69667000,115915619.08353640,0
1692291600000,27937.36000000,28040.00000000,27936.65000000,27974.00000000,2158.21248000,1692295199999,60413306.52843020,43898,1057.98627000,29615688.33561800,0
1692295200000,27973.99000000,28025.08000000,27864.74000000,27879.97000000,1888.68153000,1692298799999,52755202.23354220,38568,860.62464000,24038710.50834810,0
1692298800000,27879.98000000,27975.59000000,27858.07000000,27894.01000000,1445.58470000,1692302399999,40375253.27322060,32598,631.84049000,17646767.92643240,0
1692302400000,27894.00000000,27920.23000000,27530.00000000,27679.57000000,4018.07664000,1692305999999,111324542.47425110,73673,1805.83670000,50029366.38492980,0
1692306000000,27679.56000000,27737.83000000,25166.00000000,26253.92000000,17548.88268000,1692309599999,462789901.44806210,416664,7776.76088000,204474564.15516610,0
1692309600000,26253.93000000,27150.00000000,25950.00000000,26801.29000000,16413.95017000,1692313199999,433306456.82158240,283039,9082.75247000,239801435.42172220,0
1692313200000,26801.30000000,27000.00000000,26458.67000000,26623.41000000,8950.28797000,1692316799999,239361716.73264250,157549,4762.97739000,127375231.35145890,0
1692316800000,26623.41000000,26832.60000000,26593.86000000,26737.30000000,4030.34231000,1692320399999,107693533.97669030,90193,2212.46629000,59113243.10507850,0
1692320400000,26737.30000000,26759.96000000,26564.00000000,26613.49000000,2655.82069000,1692323999999,70717877.44284850,52336,1362.18593000,36267253.16942780,0
1692324000000,26613.49000000,26684.64000000,26466.00000000,26482.13000000,2409.52862000,1692327599999,64054731.63722680,48684,1165.98395000,30998153.87587620,0
1692327600000,26482.13000000,26517.80000000,26321.18000000,26398.00000000,2651.58892000,1692331199999,70090067.68377120,56231,1271.92882000,33620850.40577380,0
1692331200000,26397.99000000,26439.58000000,26157.71000000,26267.94000000,3961.36998000,1692334799999,104041290.09781960,78714,1971.98813000,51794706.02174050,0
1692334800000,26267.93000000,26534.97000000,26262.47000000,26443.76000000,2982.59737000,1692338399999,78745699.67398930,64173,1562.37165000,41242913.13888260,0
1692338400000,26443.75000000,26610.00000000,26443.75000000,26502.66000000,3344.31935000,1692341999999,88744630.01691680,67191,1586.18828000,42089997.01736240,0
1692342000000,26502.67000000,26527.45000000,26423.00000000,26429.99000000,3091.00241000,1692345599999,81808092.60509190,55198,1594.20466000,42189771.45067680,0
