entry_ts,exit_ts,entry_price,exit_price,exit_price_vwap,qty,pnl,return_pct,inventory_after,cash_after,trade_volume,slippage_cost,slippage_pct,holding_time_s,exit_reason,trade_type,quantity_effect_cost,total_effect_cost,entry_dt,exit_dt
1724158800.0,1724162400.0,61008.86702556331,59359.72910177714,59359.72910177714,0.1724758798587432,-284.4365144134408,-2.703111865845937,0.0,10238.121505005656,10522.558019419097,37.76323579826544,0.18179973951603645,3600.0,stop_loss,long,-0.4734684987383873,37.28976729952706,2024-08-20 13:00:00,2024-08-20 14:00:00
1724166000.0,1724263200.0,58733.55531019405,60907.90965498294,60907.90965498295,0.17431469031517463,-379.0219042473309,-3.702064915541569,0.0,9859.099600758325,-10238.121505005656,39.849095566578384,0.1905888415703716,97200.0,stop_loss,short,0.5303023001921513,40.37939786677054,2024-08-20 15:00:00,2024-08-21 18:00:00
1724270400.0,1724706000.0,61340.166251869996,63085.91928184739,62379.33920989708,0.16072828300262007,167.0244852864471,1.694115000862758,0.0,10026.124086044772,9859.099600758325,27.119207752418628,0.12557286555779185,435600.0,giveback,long,0.33025051976056247,27.44945827217919,2024-08-21 20:00:00,2024-08-26 21:00:00
1724842800.0,1724929200.0,59865.09528771577,60115.647984460986,59742.177643065064,0.16747862903848276,20.586078610740515,0.20532439489148155,0.0,10046.710164655513,-10026.124086044772,18.68263553991387,0.08533952302260209,86400.0,breakeven,short,-0.045800753557571204,18.6368347863563,2024-08-28 11:00:00,2024-08-29 11:00:00
1726142400.0,1726434000.0,57783.236689563346,59510.998409996086,58763.7155926634,0.17386894089423902,170.47482845115155,1.6968223991459883,0.0,10217.184993106664,10046.710164655513,32.47890887587479,0.16003662348219966,291600.0,giveback,long,0.3225103771271132,32.8014192530019,2024-09-12 12:00:00,2024-09-15 21:00:00
1727827200.0,1727920800.0,60979.48016366036,61231.985257919936,60731.76110697047,0.16755119862755757,41.505624871279,0.4062334674304325,0.0,10258.690617977943,-10217.184993106664,18.589963540467465,0.08496644896826,93600.0,breakeven,short,-0.06573987593786934,18.524223664529597,2024-10-02 00:00:00,2024-10-03 02:00:00
1728284400.0,1728295200.0,63745.38014757371,62708.21836237831,62708.218362378306,0.1609322996306331,-166.91283118050887,-1.627038356025679,0.0,10091.777786797435,10258.690617977943,63.83408394409243,0.31363584646257325,10800.0,stop_loss,long,-0.34621911078957435,63.48786483330285,2024-10-07 07:00:00,2024-10-07 10:00:00
1728439200.0,1728637200.0,62113.815218153715,61145.19950849574,61511.31969291954,0.16247235419935946,97.88886637937867,0.9699863438079439,0.0,10189.666653176813,-10091.777786797435,35.42213732651131,0.1539458449328568,198000.0,giveback,short,-0.32157609378700946,35.1005612327243,2024-10-09 02:00:00,2024-10-11 09:00:00
1728752400.0,1728828000.0,63291.432299364365,61969.78697974364,61969.786979743636,0.16099598765564904,-212.77959356280553,-2.088189935992338,0.0,9976.887059614008,10189.666653176813,75.30994958327464,0.37368268331667287,75600.0,stop_loss,long,-0.40947209995255524,74.90047748332209,2024-10-12 17:00:00,2024-10-13 14:00:00
1730739600.0,1730757600.0,67723.3049367775,67967.64868289561,67683.98865252575,0.14731837244103554,5.792011006396933,0.058054290599747635,0.0,9982.679070620405,-9976.887059614008,23.081653400182283,0.10171199777278354,18000.0,breakeven,short,-0.0454176241976362,23.036235775984647,2024-11-04 17:00:00,2024-11-04 22:00:00
1730829600.0,1730862000.0,70315.83083605526,74323.12766030003,72690.05240701918,0.1419691547682271,337.0662296622395,3.3765107270075894,0.0,10319.745300282644,9982.679070620405,16.762784920839252,0.0704461715872721,32400.0,take_profit,long,0.43247875206047626,17.195263672899728,2024-11-05 18:00:00,2024-11-06 03:00:00
1734663600.0,1734714000.0,97050.42104150436,97226.29124312534,96362.21987052452,0.10633385398574753,73.1790828277899,0.7091171409606942,0.0,10392.924383110434,-10319.745300282644,8.257230916464351,0.03436299825917051,50400.0,breakeven,short,-0.046627121860255534,8.210603794604095,2024-12-20 03:00:00,2024-12-20 17:00:00
1735912800.0,1736175600.0,97205.33618389003,102070.87524770478,99747.31773759323,0.10691722071151961,271.78160282189674,2.615063795360329,0.0,10664.70598593233,10392.924383110434,29.579552164422847,0.12355787401385394,262800.0,take_profit,long,0.5881045555909103,30.167656720013756,2025-01-03 14:00:00,2025-01-06 15:00:00
1736362800.0,1736434800.0,94156.83743852138,94286.80938560155,93776.67783793244,0.11326533766489053,43.05890552725759,0.4037514544147397,0.0,10707.764891459588,-10664.70598593233,14.829309573202977,0.06199913311876933,72000.0,breakeven,short,-0.053471025059768015,14.77583854814321,2025-01-08 19:00:00,2025-01-09 15:00:00
1736924400.0,1737036000.0,97408.19607450395,97566.48916544714,98235.78355103848,0.1099267343301339,90.97398866795629,0.8496076407179642,0.0,10798.738880127545,10707.764891459588,17.86392135863618,0.07434244124706613,111600.0,giveback,long,0.11951430728921227,17.98343566592539,2025-01-15 07:00:00,2025-01-16 14:00:00
1738000800.0,1738008000.0,99117.08126714855,101447.84299829592,101447.84299829592,0.10894932278142747,-253.93491217337396,-2.351523775064878,0.0,10544.80396795417,-10798.738880127545,13.538231456154122,0.06197152046082954,7200.0,stop_loss,short,0.1525050870379373,13.69073654319206,2025-01-27 18:00:00,2025-01-27 20:00:00
1738054800.0,1738098000.0,103044.9143766527,100200.49696175833,100200.49696175833,0.10233211441576344,-291.0752483471606,-2.7603666149863284,0.0,10253.72871960701,10544.80396795417,22.762490991316362,0.10971991349921217,43200.0,stop_loss,long,-0.23174508540816516,22.530745905908198,2025-01-28 09:00:00,2025-01-28 21:00:00
1738177200.0,1738346400.0,103721.98834851698,102549.28651282849,103339.93555772238,0.09885781098944404,-37.76890258036292,-0.36834310340336823,0.0,10215.959817026647,10253.72871960701,20.628935311011347,0.09000862355249181,169200.0,breakeven,long,-0.02283448607073,20.606100824940615,2025-01-29 19:00:00,2025-01-31 18:00:00
1738447200.0,1738540800.0,100415.79944409682,96547.15786733663,97924.75827892206,0.10173657804431509,253.43000391240275,2.4807263189310733,0.0,10469.38982093905,-10215.959817026647,32.22748596909488,0.12761070620026516,93600.0,take_profit,short,-0.7125639505777088,31.51492201851717,2025-02-01 22:00:00,2025-02-03 00:00:00
1740110400.0,1740150000.0,98387.30247379692,98038.721586876,98282.80296422484,0.10640996914949791,-11.119789589702123,-0.10621239422628295,0.0,10458.270031349348,10469.38982093905,27.50798893841792,0.11317968071321942,39600.0,breakeven,long,0.030587687811354528,27.538576626229275,2025-02-21 04:00:00,2025-02-21 15:00:00
1740186000.0,1740351600.0,96142.15891533576,96394.94901702231,96141.60041361813,0.10877923014563318,0.06075338687878684,0.0005809123946568084,0.0,10458.330784736227,-10458.270031349348,25.799876891793662,0.13304081157783737,165600.0,breakeven,short,-0.024465359467118628,25.775411532326544,2025-02-22 01:00:00,2025-02-23 23:00:00
1742461200.0,1742486400.0,85977.34724055059,83706.83184815607,83706.83184815607,0.12164053812308867,-276.186714147625,-2.640829782805448,0.0,10182.144070588602,10458.330784736227,23.749754596922294,0.11504927774098062,25200.0,stop_loss,long,-0.29414846342619694,23.455606133496097,2025-03-20 09:00:00,2025-03-20 16:00:00
1742547600.0,1742727600.0,83983.3832612193,84936.5466110456,84242.56615104819,0.12123998433021421,-31.423329501514672,-0.30861210844857134,0.0,10150.720741087087,-10182.144070588602,39.18329469857079,0.19443217303823185,180000.0,giveback,short,-0.014259229536724705,39.169035469034064,2025-03-21 09:00:00,2025-03-23 11:00:00
1742756400.0,1742788800.0,85401.35752110371,86723.08682771922,85950.94409668971,0.11885900922100355,65.32331585531574,0.6435337698820386,0.0,10216.044056942403,10150.720741087087,64.27222766862093,0.2697951659386022,32400.0,take_profit,long,0.5947919557745629,64.8670196243955,2025-03-23 19:00:00,2025-03-24 04:00:00
1743213600.0,1743494400.0,83743.44823458462,84197.65189311889,83598.12042425999,0.12199215905613199,17.72885335240062,0.17353931965820782,0.0,10233.772910294803,-10216.044056942403,22.10463638340244,0.10136479767378637,280800.0,breakeven,short,-0.05128233445875997,22.053354048943678,2025-03-29 02:00:00,2025-04-01 08:00:00
1743620400.0,1743627600.0,87010.95373960852,84774.88788835207,84774.88788835207,0.11761476538828301,-262.9943604882792,-2.569867074377979,0.0,9970.778549806524,10233.772910294803,22.586251591667313,0.11161646280291038,7200.0,stop_loss,long,-0.30689717392602,22.279354417741292,2025-04-02 19:00:00,2025-04-02 21:00:00
1743634800.0,1743714000.0,82445.19444840871,82762.02179913544,82371.16178242612,0.12093826227853564,8.953381975781667,0.08979621732703512,0.0,9979.731931782306,-9970.778549806524,13.177110638568443,0.05935278174653558,79200.0,breakeven,short,-0.019067502664065233,13.158043135904379,2025-04-02 23:00:00,2025-04-03 21:00:00
1744437600.0,1744574400.0,83659.01228834335,83440.50285799711,83919.0576602368,0.11929057801191413,31.020962722492186,0.31083963912597873,0.0,10010.752894504798,9979.731931782306,18.090371792123708,0.08420966760385543,136800.0,breakeven,long,0.05382743073543708,18.144199222859147,2025-04-12 06:00:00,2025-04-13 20:00:00
1748613600.0,1748793600.0,105222.78965981698,105203.72859582558,104579.97008837185,0.09513863799723755,61.15697850525976,0.6109128768809252,0.0,10071.909873010058,-10010.752894504798,22.33240896240698,0.1098642861009173,180000.0,giveback,short,-0.09790855865057439,22.234500403756407,2025-05-30 14:00:00,2025-06-01 16:00:00
1749412800.0,1749445200.0,106530.84093290879,105073.41467913207,105073.41467913207,0.09454454489243322,-137.79170187760428,-1.3680791787747035,0.0,9934.118171132453,10071.909873010058,65.12949190052413,0.32553979438048053,32400.0,stop_loss,long,-0.2623022816163065,64.86718961890783,2025-06-08 20:00:00,2025-06-09 05:00:00
1749819600.0,1749963600.0,104630.67109148066,106514.38880744044,106514.38880744044,0.09494460914282828,-178.8488422772225,-1.8003494542368061,0.0,9755.269328855231,-9934.118171132453,51.48064911211818,0.2561992401665214,144000.0,stop_loss,short,0.12376415558057358,51.60441326769875,2025-06-13 13:00:00,2025-06-15 05:00:00
1750096800.0,1750111200.0,108470.65914257427,107603.77596705397,108076.88795226459,0.08993463675769561,-35.41366896614636,-0.3630209251260325,0.0,9719.855659889085,9755.269328855231,28.222945084184683,0.12718567086257665,14400.0,breakeven,long,-0.014261037008452299,28.20868404717623,2025-06-16 18:00:00,2025-06-16 22:00:00
1750179600.0,1750219200.0,103668.85614703738,105621.70193983753,105621.70193983751,0.09375868530953069,-183.09625414518814,-1.883734291454257,0.0,9536.759405743896,-9719.855659889085,29.952692734308037,0.15256404264202272,39600.0,stop_loss,short,0.21412695642144275,30.16681969072948,2025-06-17 17:00:00,2025-06-18 04:00:00
1750824000.0,1751223600.0,106388.26676849002,107168.5034931647,107091.96671094067,0.08964108256878271,63.08042464486607,0.661445067041047,0.0,9599.839830388762,9536.759405743896,32.75396031859517,0.16837402235616583,399600.0,giveback,long,0.17209685294663102,32.9260571715418,2025-06-25 04:00:00,2025-06-29 19:00:00
